date,press,release,identity
2019-11-21,13:33:29.154:,Key.left
2019-11-21,13:33:29.184:,Key.left
2019-11-21,13:33:29.214:,Key.left
2019-11-21,13:33:29.245:,13:33:29.250:,Key.left
2019-11-21,13:33:30.804:,Key.left
2019-11-21,13:33:31.304:,Key.left
2019-11-21,13:33:31.333:,Key.left
2019-11-21,13:33:31.363:,Key.left
2019-11-21,13:33:31.394:,Key.left
2019-11-21,13:33:31.424:,Key.left
2019-11-21,13:33:31.455:,Key.left
2019-11-21,13:33:31.485:,Key.left
2019-11-21,13:33:31.516:,Key.left
2019-11-21,13:33:31.545:,Key.left
2019-11-21,13:33:31.575:,Key.left
2019-11-21,13:33:31.606:,Key.left
2019-11-21,13:33:31.637:,13:33:31.650:,Key.left
2019-11-21,13:33:32.572:,Key.right
2019-11-21,13:33:33.073:,Key.right
2019-11-21,13:33:33.102:,Key.right
2019-11-21,13:33:33.133:,Key.right
2019-11-21,13:33:33.164:,Key.right
2019-11-21,13:33:33.194:,Key.right
2019-11-21,13:33:33.225:,Key.right
2019-11-21,13:33:33.255:,Key.right
2019-11-21,13:33:33.285:,Key.right
2019-11-21,13:33:33.316:,Key.right
2019-11-21,13:33:33.347:,Key.right
2019-11-21,13:33:33.376:,Key.right
2019-11-21,13:33:33.407:,Key.right
2019-11-21,13:33:33.438:,Key.right
2019-11-21,13:33:33.469:,Key.right
2019-11-21,13:33:33.498:,Key.right
2019-11-21,13:33:33.528:,Key.right
2019-11-21,13:33:33.559:,13:33:33.578:,Key.right
2019-11-21,13:33:33.836:,Key.left
2019-11-21,13:33:34.336:,Key.left
2019-11-21,13:33:34.366:,Key.left
2019-11-21,13:33:34.397:,Key.left
2019-11-21,13:33:34.427:,Key.left
2019-11-21,13:33:34.458:,Key.left
2019-11-21,13:33:34.488:,Key.left
2019-11-21,13:33:34.519:,13:33:34.530:,Key.left
2019-11-21,13:33:34.780:,13:33:34.859:,Key.right
2019-11-21,13:33:35.556:,13:33:35.643:,o
2019-11-21,13:33:36.180:,13:33:36.355:,Key.right
2019-11-21,13:33:36.531:,13:33:36.611:,d
