date,press,release,identity
2019-11-21,11:17:49.237:,11:17:49.260:,Key.space
2019-11-21,11:17:49.461:,11:17:49.692:,h
2019-11-21,11:17:49.557:,11:17:49.612:,i
2019-11-21,11:17:49.717:,11:17:49.764:,g
2019-11-21,11:17:49.765:,11:17:49.844:,h
2019-11-21,11:17:49.989:,11:17:50.101:,.
2019-11-21,11:17:50.125:,11:17:50.244:,Key.space
2019-11-21,11:17:50.341:,11:17:50.500:,Key.shift
2019-11-21,11:17:50.412:,11:17:50.476:,L
2019-11-21,11:17:50.565:,11:17:50.620:,i
2019-11-21,11:17:50.692:,11:17:50.932:,k
2019-11-21,11:17:50.748:,11:17:50.772:,e
2019-11-21,11:17:50.821:,11:17:50.844:,Key.space
2019-11-21,11:17:50.964:,11:17:51.172:,a
2019-11-21,11:17:51.053:,11:17:51.076:,Key.space
2019-11-21,11:17:51.221:,11:17:51.388:,d
2019-11-21,11:17:51.308:,11:17:51.332:,i
2019-11-21,11:17:51.389:,11:17:51.724:,a
2019-11-21,11:17:51.485:,11:17:51.508:,m
2019-11-21,11:17:51.589:,11:17:51.612:,o
2019-11-21,11:17:51.725:,11:17:51.804:,n
2019-11-21,11:17:51.964:,11:17:52.077:,d
2019-11-21,11:17:52.101:,11:17:52.197:,Key.space
2019-11-21,11:17:52.221:,11:17:52.412:,i
2019-11-21,11:17:52.277:,11:17:52.340:,n
2019-11-21,11:17:52.341:,11:17:52.372:,Key.space
2019-11-21,11:17:52.469:,11:17:52.740:,t
2019-11-21,11:17:52.541:,11:17:52.588:,h
2019-11-21,11:17:52.652:,11:17:52.668:,e
2019-11-21,11:17:52.805:,11:17:52.948:,Key.space
2019-11-21,11:17:52.981:,11:17:53.060:,s
2019-11-21,11:17:53.085:,11:17:53.149:,k
2019-11-21,11:17:53.173:,11:17:53.260:,y
2019-11-21,11:17:53.285:,11:17:53.356:,.
