date,press,release,identity
2019-11-21,11:03:19.491:,11:03:19.522:,e
2019-11-21,11:03:19.683:,11:03:19.779:,Key.space
2019-11-21,11:03:19.779:,11:03:19.883:,a
2019-11-21,11:03:19.995:,11:03:20.018:,Key.space
2019-11-21,11:03:20.363:,11:03:20.498:,d
2019-11-21,11:03:20.643:,11:03:20.763:,i
2019-11-21,11:03:20.859:,11:03:21.050:,a
2019-11-21,11:03:20.971:,11:03:20.994:,m
2019-11-21,11:03:21.187:,11:03:21.258:,o
2019-11-21,11:03:21.363:,11:03:21.442:,n
2019-11-21,11:03:21.475:,11:03:21.530:,d
2019-11-21,11:03:21.555:,11:03:21.634:,Key.space
2019-11-21,11:03:21.763:,11:03:21.843:,i
2019-11-21,11:03:21.939:,11:03:22.050:,n
2019-11-21,11:03:22.155:,11:03:22.210:,Key.space
2019-11-21,11:03:22.243:,11:03:22.338:,t
2019-11-21,11:03:22.339:,11:03:22.410:,h
2019-11-21,11:03:22.435:,11:03:22.506:,e
2019-11-21,11:03:22.531:,11:03:22.602:,Key.space
2019-11-21,11:03:22.627:,11:03:22.723:,s
2019-11-21,11:03:22.747:,11:03:22.826:,k
2019-11-21,11:03:23.340:,11:03:23.394:,y
2019-11-21,11:03:23.787:,11:03:23.842:,.
