date,press,release,identity
2019-11-21,12:07:13.159:,12:07:13.207:,I
2019-11-21,12:07:13.255:,12:07:13.311:,Key.space
2019-11-21,12:07:13.311:,12:07:13.367:,w
2019-11-21,12:07:13.391:,12:07:13.447:,o
2019-11-21,12:07:13.519:,12:07:13.591:,n
2019-11-21,12:07:13.591:,12:07:13.871:,d
2019-11-21,12:07:13.663:,12:07:13.687:,e
2019-11-21,12:07:13.799:,12:07:13.823:,r
2019-11-21,12:07:13.911:,12:07:14.007:,Key.space
2019-11-21,12:07:14.368:,12:07:14.431:,w
2019-11-21,12:07:14.463:,12:07:14.535:,h
2019-11-21,12:07:14.567:,12:07:14.647:,a
2019-11-21,12:07:14.671:,12:07:14.727:,t
2019-11-21,12:07:14.751:,12:07:14.791:,Key.space
2019-11-21,12:07:14.847:,12:07:14.911:,y
2019-11-21,12:07:15.015:,12:07:15.071:,o
2019-11-21,12:07:15.167:,12:07:15.231:,u
2019-11-21,12:07:15.255:,12:07:15.319:,Key.space
2019-11-21,12:07:15.375:,12:07:15.463:,a
2019-11-21,12:07:15.487:,12:07:15.583:,r
2019-11-21,12:07:15.583:,12:07:15.639:,e
2019-11-21,12:07:15.752:,12:07:16.023:,Key.shift
2019-11-21,12:07:15.911:,12:07:15.999:,!
2019-11-21,12:07:16.047:,12:07:16.119:,Key.space
2019-11-21,12:07:16.367:,12:07:16.663:,Key.shift
2019-11-21,12:07:16.576:,12:07:16.639:,U
2019-11-21,12:07:16.767:,12:07:16.823:,o
2019-11-21,12:07:16.871:,12:07:16.927:,Key.space
2019-11-21,12:07:17.223:,12:07:17.287:,Key.backspace
2019-11-21,12:07:17.351:,12:07:17.439:,Key.backspace
2019-11-21,12:07:17.575:,12:07:17.647:,p
2019-11-21,12:07:17.679:,12:07:17.735:,Key.space
2019-11-21,12:07:17.759:,12:07:17.839:,a
2019-11-21,12:07:17.863:,12:07:17.918:,o
2019-11-21,12:07:18.095:,12:07:18.166:,Key.backspace
2019-11-21,12:07:18.279:,12:07:18.334:,b
2019-11-21,12:07:18.415:,12:07:18.454:,o
2019-11-21,12:07:18.552:,12:07:18.607:,v
2019-11-21,12:07:18.631:,12:07:18.687:,e
2019-11-21,12:07:18.687:,12:07:18.751:,Key.space
2019-11-21,12:07:18.767:,12:07:18.823:,t
2019-11-21,12:07:18.887:,12:07:19.024:,h
2019-11-21,12:07:18.959:,12:07:18.983:,e
2019-11-21,12:07:19.056:,12:07:19.174:,Key.space
2019-11-21,12:07:19.111:,12:07:19.134:,w
2019-11-21,12:07:19.215:,12:07:19.350:,o
2019-11-21,12:07:19.287:,12:07:19.310:,r
2019-11-21,12:07:19.391:,12:07:19.462:,l
2019-11-21,12:07:19.584:,12:07:19.598:,d
2019-11-21,12:07:19.599:,12:07:19.630:,Key.space
2019-11-21,12:07:19.655:,12:07:19.782:,s
2019-11-21,12:07:19.697:,12:07:19.735:,o
2019-11-21,12:07:19.783:,12:07:19.822:,Key.space
2019-11-21,12:07:19.879:,12:07:19.950:,h
2019-11-21,12:07:20.015:,12:07:20.054:,i
2019-11-21,12:07:20.528:,12:07:20.591:,g
2019-11-21,12:07:20.703:,12:07:20.734:,h
2019-11-21,12:07:21.279:,12:07:21.374:,.
2019-11-21,12:07:21.439:,12:07:21.510:,Key.space
2019-11-21,12:07:21.575:,12:07:21.671:,l
2019-11-21,12:07:21.759:,12:07:21.870:,i
2019-11-21,12:07:21.991:,12:07:22.046:,Key.backspace
2019-11-21,12:07:22.111:,12:07:22.182:,Key.backspace
2019-11-21,12:07:22.231:,12:07:22.367:,Key.shift
2019-11-21,12:07:22.335:,12:07:22.367:,:
2019-11-21,12:07:22.680:,12:07:22.735:,Key.backspace
2019-11-21,12:07:23.023:,12:07:23.247:,Key.shift
2019-11-21,12:07:23.151:,12:07:23.222:,L
2019-11-21,12:07:23.343:,12:07:23.390:,i
2019-11-21,12:07:23.479:,12:07:23.599:,k
2019-11-21,12:07:23.535:,12:07:23.558:,e
2019-11-21,12:07:23.647:,12:07:23.711:,Key.space
2019-11-21,12:07:23.735:,12:07:23.790:,a
2019-11-21,12:07:23.831:,12:07:23.894:,Key.space
2019-11-21,12:07:23.991:,12:07:24.054:,d
2019-11-21,12:07:24.079:,12:07:24.150:,i
2019-11-21,12:07:24.231:,12:07:24.278:,a
2019-11-21,12:07:24.279:,12:07:24.350:,m
2019-11-21,12:07:24.415:,12:07:24.510:,o
2019-11-21,12:07:24.559:,12:07:24.623:,n
2019-11-21,12:07:24.727:,12:07:24.806:,Key.space
2019-11-21,12:07:24.871:,12:07:24.942:,i
2019-11-21,12:07:25.015:,12:07:25.086:,n
2019-11-21,12:07:25.111:,12:07:25.166:,Key.space
2019-11-21,12:07:25.207:,12:07:25.262:,t
2019-11-21,12:07:25.479:,12:07:25.526:,Key.backspace
2019-11-21,12:07:25.607:,12:07:25.655:,Key.backspace
2019-11-21,12:07:25.727:,12:07:25.783:,Key.backspace
2019-11-21,12:07:25.863:,12:07:25.919:,Key.backspace
2019-11-21,12:07:25.999:,12:07:26.054:,Key.backspace
2019-11-21,12:07:26.143:,12:07:26.206:,d
2019-11-21,12:07:26.231:,12:07:26.287:,Key.space
2019-11-21,12:07:26.327:,12:07:26.406:,i
2019-11-21,12:07:26.479:,12:07:26.550:,n
2019-11-21,12:07:26.551:,12:07:26.622:,Key.space
2019-11-21,12:07:26.655:,12:07:26.711:,t
2019-11-21,12:07:26.783:,12:07:26.942:,h
2019-11-21,12:07:26.839:,12:07:26.862:,e
2019-11-21,12:07:26.887:,12:07:26.918:,Key.space
2019-11-21,12:07:26.999:,12:07:27.134:,s
2019-11-21,12:07:27.039:,12:07:27.078:,k
2019-11-21,12:07:27.223:,12:07:27.287:,y
2019-11-21,12:07:27.447:,12:07:27.486:,.
