date,press,release,identity
2019-11-21,11:26:29.961:,11:26:29.992:,i
2019-11-21,11:26:30.121:,11:26:30.249:,a
2019-11-21,11:26:30.249:,11:26:31.681:,m
2019-11-21,11:26:30.361:,11:26:30.384:,o
2019-11-21,11:26:30.481:,11:26:30.537:,n
2019-11-21,11:26:30.585:,11:26:30.608:,d
2019-11-21,11:26:30.681:,11:26:30.705:,Key.space
2019-11-21,11:26:30.801:,11:26:30.824:,i
2019-11-21,11:26:30.873:,11:26:30.904:,n
2019-11-21,11:26:31.001:,11:26:31.024:,Key.space
2019-11-21,11:26:31.121:,11:26:31.152:,t
2019-11-21,11:26:31.233:,11:26:31.265:,h
2019-11-21,11:26:31.281:,11:26:31.369:,e
2019-11-21,11:26:31.417:,11:26:31.448:,Key.space
2019-11-21,11:26:31.537:,11:26:31.593:,s
2019-11-21,11:26:31.713:,11:26:31.809:,k
2019-11-21,11:26:31.873:,11:26:31.985:,y
2019-11-21,11:26:32.241:,11:26:32.345:,.
