2019-11-21,12:25:11.696:,12:25:11.751:,Key.space
2019-11-21,12:25:11.808:,12:25:12.023:,a
2019-11-21,12:25:11.880:,12:25:11.951:,r
2019-11-21,12:25:11.952:,12:25:11.983:,e
2019-11-21,12:25:12.120:,12:25:12.391:,Key.shift
2019-11-21,12:25:12.257:,12:25:12.368:,!
2019-11-21,12:25:12.488:,12:25:12.591:,Key.space
2019-11-21,12:25:12.721:,12:25:12.919:,Key.shift
2019-11-21,12:25:12.856:,12:25:12.872:,U
2019-11-21,12:25:12.992:,12:25:13.079:,p
2019-11-21,12:25:13.160:,12:25:13.264:,Key.space
2019-11-21,12:25:13.552:,12:25:13.711:,a
2019-11-21,12:25:13.632:,12:25:13.671:,b
2019-11-21,12:25:13.752:,12:25:13.815:,o
2019-11-21,12:25:13.840:,12:25:13.975:,v
2019-11-21,12:25:13.888:,12:25:13.919:,e
2019-11-21,12:25:14.000:,12:25:14.135:,Key.space
2019-11-21,12:25:14.064:,12:25:14.087:,t
2019-11-21,12:25:14.168:,12:25:14.344:,h
2019-11-21,12:25:14.232:,12:25:14.256:,e
2019-11-21,12:25:14.344:,12:25:14.503:,Key.space
2019-11-21,12:25:14.392:,12:25:14.415:,w
2019-11-21,12:25:14.504:,12:25:14.575:,o
2019-11-21,12:25:14.616:,12:25:14.704:,r
2019-11-21,12:25:14.729:,12:25:14.864:,l
2019-11-21,12:25:14.864:,12:25:14.887:,d
2019-11-21,12:25:14.920:,12:25:15.127:,Key.space
2019-11-21,12:25:14.984:,12:25:15.007:,s
2019-11-21,12:25:15.064:,12:25:15.095:,o
2019-11-21,12:25:15.152:,12:25:15.247:,Key.space
2019-11-21,12:25:15.248:,12:25:15.375:,h
2019-11-21,12:25:15.328:,12:25:15.351:,i
2019-11-21,12:25:15.456:,12:25:15.543:,g
2019-11-21,12:25:15.488:,12:25:15.511:,h
2019-11-21,12:25:15.640:,12:25:15.847:,.
2019-11-21,12:25:15.792:,12:25:15.815:,Key.space
2019-11-21,12:25:15.904:,12:25:16.063:,Key.shift
2019-11-21,12:25:15.968:,12:25:16.032:,L
2019-11-21,12:25:16.144:,12:25:16.215:,i
2019-11-21,12:25:16.312:,12:25:16.383:,k
2019-11-21,12:25:16.416:,12:25:16.479:,e
2019-11-21,12:25:16.512:,12:25:16.599:,Key.space
2019-11-21,12:25:16.624:,12:25:16.704:,a
2019-11-21,12:25:16.704:,12:25:16.815:,Key.space
2019-11-21,12:25:16.840:,12:25:16.911:,d
2019-11-21,12:25:16.912:,12:25:17.016:,i
2019-11-21,12:25:17.016:,12:25:17.239:,a
2019-11-21,12:25:17.096:,12:25:17.119:,m
2019-11-21,12:25:17.264:,12:25:17.337:,n
2019-11-21,12:25:17.264:,12:25:17.336:,o
2019-11-21,12:25:17.360:,12:25:17.711:,d
2019-11-21,12:25:17.384:,12:25:17.423:,Key.space
2019-11-21,12:25:17.448:,12:25:17.479:,i
2019-11-21,12:25:17.504:,12:25:17.535:,n
2019-11-21,12:25:17.584:,12:25:17.607:,Key.space
2019-11-21,12:25:17.608:,12:25:17.647:,t
2019-11-21,12:25:17.712:,12:25:17.855:,h
2019-11-21,12:25:17.784:,12:25:17.807:,e
2019-11-21,12:25:17.880:,12:25:17.943:,Key.space
2019-11-21,12:25:17.944:,12:25:18.023:,s
2019-11-21,12:25:18.048:,12:25:18.151:,k
2019-11-21,12:25:18.080:,12:25:18.103:,y
2019-11-21,12:25:18.272:,12:25:18.344:,.
2019-11-21,12:25:23.601:,12:25:23.704:,d
2019-11-21,12:25:23.728:,12:25:23.920:,i
2019-11-21,12:25:23.832:,12:25:23.919:,a
2019-11-21,12:25:23.833:,12:25:23.856:,m
2019-11-21,12:25:23.944:,12:25:24.072:,o
2019-11-21,12:25:24.072:,12:25:24.095:,n
2019-11-21,12:25:24.120:,12:25:24.199:,d
