user,session,keyname,timepress,timerelease
2,11,space,11567,11694
2,11,shift,11662,11926
2,11,u,11846,11966
2,11,p,12070,12198
2,11,space,12222,12358
2,11,a,12334,12477
2,11,b,12414,12542
2,11,o,12526,12670
2,11,v,12758,12830
2,11,e,12902,13053
2,11,space,12974,13085
2,11,t,13110,13213
2,11,h,13238,13342
2,11,e,13238,13373
2,11,space,13343,13445
2,11,w,13470,13550
2,11,o,13574,13686
2,11,r,13750,13853
2,11,l,13886,14037
2,11,d,14014,14134
2,11,space,14110,14237
2,11,s,14270,14510
2,11,o,14366,14534
2,11,space,14534,14646
2,11,h,14710,14830
2,11,i,14830,14934
2,11,g,15054,15078
2,11,h,15078,15118
2,11,comma,15182,15334
2,11,space,15310,15422
2,11,shift,15639,15878
2,11,l,15822,15965
2,11,i,15990,16061
2,11,k,16158,16269
2,11,e,16214,16350
2,11,space,16318,16470
2,11,a,16470,16606
2,11,space,16534,16702
2,11,d,16702,16837
2,11,i,16806,16941
2,11,a,16966,17094
2,11,m,17094,17229
2,11,o,17206,17382
2,11,n,17326,17453
2,11,d,17430,17550
2,11,space,17526,17669
2,11,i,17646,17749
2,11,n,17718,17869
2,11,space,17846,17997
2,11,t,17966,18110
2,11,h,18078,18214
2,11,e,18126,18293
2,11,space,18262,18438
2,11,s,18382,18526
2,11,k,18558,18654
2,11,y,18718,18830
2,11,.,19086,19190
3,0,shift,0,166
3,0,t,117,205
3,0,h,357,412
3,0,e,389,492
3,0,space,564,644
3,0,i,1390,1461
3,0,t,1484,1572
3,0,s,1732,1852
3,0,y,1829,1900
3,0,space,2020,2108
3,0,b,2957,3165
3,0,i,3037,3188
3,0,t,3189,3212
3,0,s,3341,3468
3,0,y,3445,3508
3,0,space,3636,3716
3,0,s,4454,4564
3,0,p,4588,4660
3,0,i,4756,4836
3,0,d,4813,4892
3,0,e,4860,4948
3,0,r,4972,5092
3,0,space,5068,5164
3,0,c,5717,5812
3,0,l,5852,5924
3,0,i,6036,6092
3,0,m,6197,6260
3,0,b,6381,6460
3,0,e,6436,6580
3,0,d,6676,6820
3,0,space,6940,7028
3,0,u,7661,7740
3,0,p,7772,7828
3,0,space,7964,8044
3,0,t,8877,9004
3,0,h,8989,9052
3,0,e,9100,9188
3,0,space,9260,9324
3,0,w,9421,9516
3,0,a,9604,9708
3,0,t,9740,9804
3,0,e,9828,9924
3,0,r,9900,10004
3,0,s,10100,10212
3,0,p,10292,10380
3,0,r,10541,10644
3,0,o,10668,10764
3,0,u,10925,10940
3,0,t,10964,11068
3,0,.,13054,13133
3,0,space,13813,13924
3,0,shift,14294,14661
3,0,d,14597,14661
3,0,o,14796,14876
3,0,w,14900,14980
3,0,n,15116,15180
3,0,space,15308,15388
3,0,c,15885,16004
3,0,a,16052,16172
3,0,m,16196,16276
3,0,e,16252,16340
3,0,space,16388,16444
3,0,t,16500,16628
3,0,h,16629,16700
3,0,e,16684,16780
3,0,space,16828,16916
3,0,r,16892,16980
3,0,a,17108,17189
3,0,i,17189,17292
3,0,n,17268,17340
3,0,.,18149,18204
3,0,space,18268,18372
3,0,backspace,18965,19052
3,0,space,19292,19356
3,0,backspace,19628,19700
3,0,backspace,19780,19860
3,0,space,20068,20140
3,0,a,20205,20292
3,0,n,20452,20524
3,0,d,20548,20636
3,0,space,20669,20748
3,0,w,21621,21717
3,0,a,21829,21892
3,0,s,21892,22036
3,0,h,22156,22228
3,0,e,22196,22324
3,0,d,22300,22412
3,0,space,22484,22564
3,0,t,23261,23356
3,0,h,23428,23492
3,0,e,23524,23596
3,0,space,23684,23757
3,0,s,23780,23852
3,0,p,23972,24060
3,0,i,24108,24188
3,0,d,24140,24244
3,0,e,24220,24300
3,0,r,24324,24420
3,0,space,24468,24548
3,0,o,25165,25260
3,0,u,25237,25308
3,0,t,25364,25484
3,0,.,25708,25789
3,0,left,33261,33492
3,0,left,33564,33652
3,0,left,33724,33796
3,0,left,33884,33964
3,0,left,34044,34132
3,0,left,34229,34300
3,0,left,34396,34484
3,0,left,34564,34732
3,0,left,34772,34876
3,0,left,34972,35052
3,0,right,35189,35268
3,0,right,35380,35436
3,0,right,35556,35620
3,0,delete,35997,36068
3,1,shift,0,310
3,1,m,231,286
3,1,a,334,422
3,1,r,518,614
3,1,y,694,774
3,1,space,926,982
3,1,h,1079,1158
3,1,a,1159,1294
3,1,d,1270,1366
3,1,space,1390,1446
3,1,a,1470,1558
3,1,space,1558,1614
3,1,l,1750,1870
3,1,i,1982,2047
3,1,t,2079,2142
3,1,t,2238,2318
3,1,l,2398,2470
3,1,e,2494,2574
3,1,space,2662,2718
3,1,l,2846,2910
3,1,a,2934,2990
3,1,m,3055,3110
3,1,b,3254,3326
3,1,.,4727,4806
3,1,space,4926,5062
3,1,backspace,5551,5614
3,1,backspace,5742,5806
3,1,comma,6487,6550
3,1,space,6638,6702
3,1,shift,6823,6990
3,1,w,6966,6991
3,1,h,7191,7302
3,1,o,7278,7358
3,1,s,7358,7478
3,1,e,7478,7582
3,1,space,7638,7726
3,1,f,8327,8430
3,1,l,8478,8542
3,1,e,8574,8630
3,1,e,8726,8806
3,1,c,9038,9118
3,1,e,9182,9278
3,1,space,9350,9430
3,1,w,10063,10142
3,1,a,10287,10438
3,1,s,10414,10542
3,1,space,10934,10990
3,1,w,11182,11286
3,1,h,11510,11670
3,1,i,11646,11750
3,1,t,11830,11942
3,1,e,11894,11998
3,1,space,12054,12118
3,1,a,12166,12278
3,1,s,12246,12366
3,1,space,12382,12446
3,1,s,12598,12718
3,1,n,12950,13038
3,1,o,13006,13094
3,1,w,13198,13302
3,1,.,13422,13502
3,1,space,13622,13758
3,1,shift,14800,15038
3,1,a,14998,15078
3,1,n,15254,15326
3,1,d,15358,15414
3,1,space,15486,15534
3,1,e,15534,15622
3,1,v,15742,15782
3,1,e,15886,15989
3,1,r,15966,16062
3,1,u,16134,16198
3,1,backspace,16486,16566
3,1,y,16750,16846
3,1,w,16870,16925
3,1,h,16950,17013
3,1,e,17046,17166
3,1,r,17142,17253
3,1,e,17230,17349
3,1,space,17414,17502
3,1,t,18999,19095
3,1,h,19174,19238
3,1,a,19262,19358
3,1,t,19382,19454
3,1,space,19478,19542
3,1,shift,19702,19942
3,1,m,19918,19973
3,1,a,20054,20150
3,1,r,20174,20254
3,1,y,20278,20326
3,1,space,20487,20566
3,1,w,20606,20734
3,1,e,20710,20798
3,1,n,20846,20926
3,1,t,20998,21110
3,1,space,21134,21214
3,1,backspace,21799,21878
3,1,comma,22559,22622
3,1,space,22726,22773
3,1,shift,22886,22982
3,1,t,22958,23046
3,1,h,23166,23238
3,1,e,23262,23342
3,1,space,23366,23446
3,1,l,24471,24550
3,1,a,24606,24686
3,1,m,24742,24813
3,1,b,24974,25046
3,1,space,25158,25245
3,1,w,25510,25606
3,1,a,25726,25853
3,1,s,25830,25957
3,1,space,25990,26045
3,1,s,26319,26534
3,1,u,26558,26574
3,1,r,26894,27038
3,1,e,26998,27094
3,1,space,27190,27325
3,1,t,27695,27774
3,1,o,27814,27886
3,1,space,28006,28086
3,1,g,28110,28181
3,1,o,28214,28269
3,1,.,28550,28638
3,2,shift,0,279
3,2,h,191,254
3,2,u,502,590
3,2,m,678,758
3,2,p,878,942
3,2,t,1151,1254
3,2,y,1222,1358
3,2,space,1406,1494
3,2,shift,2030,2598
3,2,d,2519,2599
3,2,u,2766,2838
3,2,m,2950,3029
3,2,p,3135,3230
3,2,t,3231,3342
3,2,y,3318,3414
3,2,space,3438,3494
3,2,s,4535,4638
3,2,a,4590,4709
3,2,t,4734,4790
3,2,space,4910,4990
3,2,o,5159,5262
3,2,n,5206,5293
3,2,a,5398,5526
3,2,space,5502,5589
3,2,w,5662,5726
3,2,a,5846,5958
3,2,l,5958,6030
3,2,l,6094,6190
3,2,comma,6663,6742
3,2,space,6862,6942
3,2,shift,8216,8958
3,2,h,8855,8934
3,2,u,9110,9198
3,2,m,9294,9375
3,2,p,9478,9590
3,2,t,9662,9765
3,2,y,9958,10030
3,2,space,10166,10262
3,2,shift,10608,11086
3,2,d,10998,11109
3,2,u,11271,11326
3,2,m,11446,11518
3,2,p,11622,11709
3,2,t,11838,11950
3,2,y,12062,12150
3,2,space,12150,12222
3,2,h,13143,13206
3,2,a,13238,13382
3,2,d,13359,13469
3,2,space,13518,13589
3,2,a,13678,13773
3,2,space,13798,13845
3,2,g,14463,14574
3,2,r,14542,14669
3,2,e,14782,14861
3,2,a,14982,15093
3,2,t,15062,15157
3,2,space,15278,15374
3,2,f,16623,16701
3,2,a,16742,16861
3,2,l,17142,17214
3,2,l,17350,17382
3,2,.,17518,17597
3,2,space,17742,17877
3,2,shift,18143,18342
3,2,a,18286,18381
3,2,l,18494,18557
3,2,l,18638,18709
3,2,space,18822,18893
3,2,t,18918,18997
3,2,h,19030,19093
3,2,e,19118,19181
3,2,space,19222,19301
3,2,k,20367,20429
3,2,i,20550,20677
3,2,n,20646,20733
3,2,g,20814,20893
3,2,`,22095,22181
3,2,s,22438,22501
3,2,space,22614,22669
3,2,backspace,23543,23637
3,2,backspace,23790,23869
3,2,backspace,24262,24341
3,2,',24903,24965
3,2,s,24998,25109
3,2,space,25238,25357
3,2,h,26799,26909
3,2,o,26862,26973
3,2,r,26950,27045
3,2,s,27583,27718
3,2,e,27830,27893
3,2,s,28022,28101
3,2,space,28262,28357
3,2,a,29271,29374
3,2,n,29446,29525
3,2,d,29557,29662
3,2,space,29686,29749
3,2,a,29798,29933
3,2,l,29910,29989
3,2,l,30078,30181
3,2,space,30342,30414
3,2,t,31238,31349
3,2,h,31334,31389
3,2,e,31430,31509
3,2,space,31542,31597
3,2,k,32222,32301
3,2,i,32278,32349
3,2,n,32446,32517
3,2,g,32558,32645
3,2,',33238,33309
3,2,s,33342,33422
3,2,space,33502,33557
3,2,m,34599,34661
3,2,e,34686,34757
3,2,n,34790,34853
3,2,space,34966,35045
3,2,shift,35679,35838
3,2,c,35766,35861
3,2,o,35974,36037
3,2,u,36181,36237
3,2,n,36390,36453
3,2,d,36541,36645
3,2,n,37166,37245
3,2,backspace,39447,39525
3,2,backspace,39630,39709
3,2,backspace,39862,39910
3,2,l,40710,40773
3,2,d,40878,40982
3,2,n,41094,41173
3,2,',41422,41501
3,2,t,41557,41645
3,2,space,41701,41765
3,2,p,42647,42741
3,2,u,42838,42925
3,2,t,43046,43061
3,2,space,43117,43197
3,3,shift,0,335
3,3,h,255,335
3,3,u,543,606
3,3,m,711,814
3,3,p,910,1006
3,3,t,1046,1119
3,3,y,1215,1302
3,3,space,1351,1430
3,3,t,2416,2502
3,3,o,2479,2550
3,3,g,2823,2894
3,3,e,2918,2990
3,3,t,3071,3134
3,3,h,3239,3318
3,3,e,3302,3398
3,3,r,3374,3478
3,3,space,3478,3566
3,3,a,3622,3702
3,3,g,3823,3902
3,3,a,3982,4094
3,3,i,4063,4158
3,3,n,4126,4222
3,3,.,5560,5630
3,3,left,12655,12934
3,3,home,13151,13222
3,3,right,13591,13742
3,3,right,13822,14854
3,3,left,14982,15023
3,3,right,15279,15390
3,3,space,15406,15510
3,3,shift,18089,18462
3,3,t,18367,18438
3,3,w,18582,18678
3,3,i,18710,18814
3,3,n,18774,18878
3,3,k,19911,20071
3,3,l,20007,20118
3,3,e,20159,20278
3,3,space,20302,20390
3,3,backspace,21280,21374
3,3,backspace,21527,21582
3,3,e,22639,22742
3,3,comma,22911,22966
3,3,space,23095,23150
3,3,t,23223,23286
3,3,w,23527,23646
3,3,i,23670,23782
3,3,n,23734,23806
3,3,k,24440,24510
3,3,l,24566,24646
3,3,r,25159,25263
3,3,comma,25607,25686
3,3,space,25806,25870
3,3,l,26400,26478
3,3,i,26599,26670
3,3,t,26726,26798
3,3,t,26902,26982
3,3,l,27006,27063
3,3,e,27095,27174
3,3,space,27198,27262
3,3,s,27487,27622
3,3,t,27767,27838
3,3,a,27878,27974
3,3,r,27958,28014
3,3,t,28119,28174
3,3,backspace,28927,29006
3,3,comma,29263,29327
3,3,space,29423,29518
3,3,shift,30353,30903
3,3,h,30807,30926
3,3,o,31022,31103
3,3,w,31238,31350
3,3,space,31351,31431
3,3,shift,31839,32439
3,3,i,32375,32462
3,3,space,32566,32638
3,3,w,32670,32766
3,3,o,32790,32854
3,3,n,32822,32902
3,3,d,32926,33070
3,3,e,33094,33150
3,3,r,33174,33270
3,3,space,33302,33366
3,3,t,34672,34758
3,3,h,34830,34902
3,3,a,34926,34998
3,3,t,35030,35102
3,3,space,35126,35190
3,3,y,35286,35390
3,3,o,35471,35510
3,3,u,35726,35822
3,3,space,36006,36070
3,3,a,36118,36214
3,3,r,36286,36398
3,3,e,36358,36478
3,3,shift,37232,37790
3,3,!,37671,37766
3,3,space,38199,38334
3,3,shift,38696,39166
3,3,u,39071,39142
3,3,p,39302,39398
3,3,space,39919,39998
3,3,a,40287,40398
3,3,b,40454,40534
3,3,o,40655,40766
3,3,v,41087,41174
3,3,e,41286,41398
3,3,space,41446,41518
3,3,t,41967,42046
3,3,h,42135,42198
3,3,e,42358,42462
3,3,space,42534,42614
3,3,w,42679,42766
3,3,o,42878,42950
3,3,r,42998,43087
3,3,l,43118,43190
3,3,d,43238,43334
3,3,space,43358,43430
3,3,s,44423,44550
3,3,o,44614,44695
3,3,space,44822,44934
3,3,h,45054,45214
3,3,i,45191,45238
3,3,g,45278,45350
3,3,h,45382,45438
3,3,comma,46447,46510
3,3,space,46606,46662
3,3,shift,46783,46974
3,3,l,46935,47006
3,3,i,47199,47214
3,3,k,47318,47390
3,3,e,47438,47526
3,3,space,47566,47646
3,3,a,47823,47918
3,3,space,47942,48006
3,3,d,48399,48494
3,3,i,48598,48686
3,3,a,48767,48862
3,3,m,48886,48950
3,3,o,49199,49334
3,3,n,49302,49406
3,3,d,49783,49886
3,3,space,49926,50022
3,3,o,50455,50566
3,3,backspace,51535,51630
3,3,o,51919,52014
3,3,n,51991,52062
3,3,backspace,52439,52534
3,3,backspace,52614,52702
3,3,i,53231,53310
3,3,n,53262,53342
3,3,space,53446,53518
3,3,t,53542,53622
3,3,h,53638,53710
3,3,e,53710,53806
3,3,space,53830,53895
3,3,s,53918,54022
3,3,k,54367,54446
3,3,y,54558,54574
3,3,.,54911,54982
3,3,home,59575,59630
3,3,right,61263,62142
3,3,right,62318,62374
3,3,right,62494,62550
3,3,left,62758,62854
3,3,e,63319,63398
3,3,delete,63422,63494
3,3,right,80432,80718
3,3,right,80990,81126
3,3,right,81158,81206
3,3,right,81342,81430
3,3,right,81631,81734
3,3,right,84391,84822
3,3,right,85399,85534
3,3,right,85759,85830
3,3,right,86111,86190
3,3,right,87063,87254
3,3,right,87607,87694
3,3,right,88111,88206
3,3,right,88478,88606
3,3,right,88999,89501
3,3,right,90255,90757
3,3,right,90982,91046
3,3,right,91183,91646
3,3,right,91847,91902
3,3,right,92095,92166
3,3,right,92262,92366
3,3,right,92510,92590
3,3,left,93327,95102
3,3,right,95270,96134
3,3,right,96454,97454
3,3,right,97670,97814
3,3,right,98006,98110
3,3,right,98550,98630
3,3,right,102055,102110
3,3,right,102238,102334
3,3,right,102414,102509
3,3,right,102598,103398
3,3,right,103526,103613
3,3,right,103758,103917
3,3,right,103982,104454
3,3,right,104686,104773
3,3,right,104910,105022
3,3,right,105142,105262
3,3,right,105390,106221
3,3,right,106550,106638
3,3,right,106766,106861
3,3,right,107014,107094
3,3,right,107246,107342
3,3,right,107494,107598
3,3,right,107710,107789
3,3,right,107910,108637
3,3,right,109022,110317
3,3,right,110510,110597
3,3,right,110702,110837
3,3,shift,112392,112790
3,3,home,112542,112629
3,3,delete,114991,115070
3,3,shift,115695,115902
3,3,t,115806,115869
3,3,w,116086,116198
3,3,i,116255,116390
3,3,n,116294,116405
3,3,k,117151,117278
3,3,l,117230,117357
3,3,e,117374,117461
3,3,comma,118167,118206
3,3,space,118727,118790
3,3,t,119271,119350
3,3,w,119518,119605
3,3,i,119694,119789
3,3,n,119742,119837
3,3,k,120847,121006
3,3,l,120926,121029
3,3,e,121182,121285
3,3,comma,121983,122078
3,3,space,122294,122366
3,3,l,122958,123038
3,3,i,123230,123309
3,3,t,123414,123494
3,3,t,123582,123662
3,3,l,123702,123773
3,3,e,123790,123893
3,3,space,123942,123997
3,3,s,124062,124173
3,3,t,124567,124646
3,3,a,124670,124781
3,3,r,124758,124829
3,3,comma,126231,126309
3,3,space,126479,126549
3,3,shift,126878,127230
3,3,h,127134,127213
3,3,o,127318,127405
3,3,w,127438,127614
3,3,shift,127750,127901
3,3,i,127886,127949
3,3,space,128022,128078
3,3,w,128198,128269
3,3,o,128246,128333
3,3,n,128310,128381
3,3,d,128382,128502
3,3,e,128503,128574
3,3,r,128598,128685
3,3,space,128710,128773
3,3,w,129703,129757
3,3,a,129894,130023
3,3,h,130110,130174
3,3,t,130286,130357
3,3,space,130478,130558
3,3,y,130686,130757
3,3,o,130782,130861
3,3,u,130822,130885
3,3,space,131022,131078
3,3,a,131110,131181
3,3,r,131214,131301
3,3,e,131278,131333
3,3,shift,131438,131901
3,3,!,131799,131877
3,3,space,132086,132221
3,3,shift,132631,133133
3,3,u,133054,133109
3,3,p,133166,133237
3,3,space,133374,133429
3,3,a,133453,133549
3,3,b,133590,133773
3,3,o,133694,133797
3,3,v,133862,133949
3,3,e,133990,134078
3,3,space,134102,134173
3,3,t,135911,135990
3,3,h,135991,136078
3,3,e,136094,136157
3,3,space,136190,136261
3,3,w,136294,136389
3,3,o,136447,136517
3,3,r,136549,136621
3,3,l,136702,136733
3,3,d,136774,136853
3,3,space,136894,136933
3,3,s,137230,137325
3,3,o,137326,137397
3,3,space,137510,137629
3,3,h,137654,137710
3,3,i,137822,137885
3,3,g,137942,138029
3,3,h,138054,138133
3,3,comma,139599,139653
3,3,space,139791,139805
3,3,shift,139950,140151
3,3,i,140262,140333
3,3,k,140422,140501
3,3,e,140477,140549
3,3,space,140605,140661
3,3,a,140685,140757
3,3,space,140782,140853
3,3,d,140878,140949
3,3,i,141013,141078
3,3,a,141486,141589
3,3,m,141678,141749
3,3,o,141878,141933
3,3,n,141902,141981
3,3,d,142118,142206
3,3,space,142238,142317
3,3,i,142999,143070
3,3,n,143038,143125
3,3,space,143254,143333
3,3,t,143349,143461
3,3,h,143493,143629
3,3,e,143654,143709
3,3,space,143749,143805
3,3,left,144583,145597
3,3,left,145782,145886
3,3,left,145958,146053
3,3,left,146118,146213
3,3,l,146854,146926
3,3,right,146966,148493
3,3,s,149126,149221
3,3,k,149293,149365
3,3,y,149510,149613
3,3,.,149685,149765
3,3,left,155615,157261
3,3,right,157341,158117
3,3,right,158278,158365
3,3,right,158470,158541
3,3,delete,159006,159086
3,3,shift,159415,159765
3,3,l,159646,159741
3,3,left,162383,165893
3,3,right,166021,167053
3,3,left,167375,167502
3,3,right,168727,169725
3,3,right,169934,170005
3,3,right,170150,170566
3,3,left,170654,170733
3,3,left,170821,170885
3,3,left,170965,171053
3,3,left,171126,171221
3,3,space,171487,171581
3,3,right,171613,172597
3,3,right,172781,172885
3,3,right,173037,173709
3,3,left,173926,174005
3,3,right,174151,174285
3,3,right,174381,175413
3,3,right,175566,175701
3,3,right,175813,175917
3,3,right,176021,176118
3,3,right,176229,176333
3,3,right,176437,177389
3,3,right,177734,177837
3,3,right,177949,178053
3,3,right,178143,178989
3,3,left,183110,187253
3,3,right,187477,188637
3,3,right,188813,189629
3,3,right,190422,190997
3,3,right,191558,191645
3,3,right,191789,191885
3,3,right,191990,192069
3,3,right,192157,192237
3,3,right,192333,192405
3,3,right,192501,192573
3,3,right,192677,192741
3,3,left,192950,193013
3,3,delete,193302,193405
3,3,right,193542,193645
3,3,a,193677,193789
3,4,shift,0,117
3,4,t,93,164
3,4,h,277,341
3,4,e,341,413
3,4,space,453,501
3,4,i,605,692
3,4,t,661,733
3,4,s,909,1029
3,4,y,2670,2741
3,4,space,2918,2998
3,4,b,3518,3589
3,4,i,3685,3749
3,4,t,3765,3829
3,4,s,3965,4077
3,4,y,4101,4157
3,4,space,4309,4381
3,4,s,4910,4997
3,4,p,5021,5117
3,4,i,5197,5277
3,4,d,5301,5372
3,4,e,5357,5428
3,4,r,5469,5549
3,4,space,5589,5645
3,4,c,6166,6237
3,4,l,6301,6373
3,4,i,6461,6533
3,4,m,6645,6701
3,4,b,6741,6844
3,4,e,6958,7053
3,4,d,7013,7165
3,4,space,7213,7293
3,4,u,8142,8213
3,4,p,8214,8285
3,4,space,8429,8492
3,4,t,8541,8613
3,4,h,8637,8708
3,4,e,8733,8812
3,4,space,8845,8925
3,4,w,9542,9645
3,4,a,9781,9860
3,4,t,10014,10085
3,4,e,10109,10189
3,4,r,10229,10324
3,4,s,10549,10669
3,4,p,10725,10844
3,4,o,10781,10876
3,4,u,11006,11093
3,4,t,11093,11181
3,4,.,11941,12005
3,4,space,12149,12221
3,4,shift,12502,12829
3,4,d,12741,12830
3,4,o,12965,13045
3,4,w,13398,13492
3,4,n,13589,13660
3,4,space,13773,13860
3,4,c,13837,13900
3,4,a,14006,14093
3,4,m,14133,14204
3,4,e,14229,14316
3,4,space,14357,14436
3,4,t,14461,14540
3,4,h,14573,14653
3,4,e,14653,14748
3,4,space,14885,15021
3,4,r,15325,15405
3,4,a,15501,15596
3,4,i,15621,15708
3,4,n,15661,15748
3,4,space,16670,16740
3,4,a,16829,16908
3,4,n,16997,17076
3,4,d,17109,17196
3,4,space,17221,17300
3,4,w,17413,17492
3,4,a,17709,17796
3,4,s,17925,17940
3,4,h,18326,18396
3,4,e,18421,18500
3,4,d,18557,18652
3,4,space,18749,18828
3,4,t,19782,19861
3,4,h,19901,19972
3,4,e,19997,20060
3,4,space,20101,20181
3,4,s,20213,20308
3,4,p,20389,20484
3,4,i,20453,20540
3,4,d,20541,20612
3,4,e,20637,20692
3,4,r,20717,20804
3,4,space,20805,20844
3,4,o,20981,21068
3,4,u,21021,21148
3,4,t,21149,21221
3,4,.,21349,21412
3,5,shift,0,262
3,5,m,191,263
3,5,a,310,381
3,5,r,454,550
3,5,y,550,605
3,5,space,726,789
3,5,h,902,1037
3,5,a,1062,1085
3,5,d,1142,1230
3,5,space,1278,1341
3,5,a,1366,1461
3,5,space,1486,1541
3,5,l,1654,1717
3,5,i,1846,1925
3,5,t,1950,2005
3,5,t,2110,2173
3,5,l,2206,2269
3,5,e,2294,2357
3,5,space,2390,2445
3,5,l,2566,2645
3,5,a,2670,2749
3,5,m,2798,2853
3,5,b,3014,3085
3,5,e,3118,3190
3,5,comma,4583,4662
3,5,space,4734,4805
3,5,shift,4926,5054
3,5,w,5030,5093
3,5,h,5254,5389
3,5,o,5334,5461
3,5,s,5438,5509
3,5,e,5510,5622
3,5,space,5678,5757
3,5,f,6534,6606
3,5,l,6638,6701
3,5,e,6726,6797
3,5,e,6894,6981
3,5,c,7126,7222
3,5,e,7254,7333
3,5,space,7470,7549
3,5,w,8023,8094
3,5,a,8270,8373
3,5,h,8519,8582
3,5,t,8614,8678
3,5,space,8742,8806
3,5,backspace,9335,9413
3,5,backspace,9510,9597
3,5,backspace,9974,10045
3,5,backspace,10342,10357
3,5,a,10918,11022
3,5,s,11094,11190
3,5,space,11303,11366
3,5,w,11558,11597
3,5,h,12439,12525
3,5,i,12502,12589
3,5,s,12614,12693
3,5,t,12862,12982
3,5,e,13006,13101
3,5,backspace,13366,13445
3,5,backspace,13526,13597
3,5,backspace,13686,13773
3,5,t,13750,13829
3,5,e,13798,13877
3,5,space,14030,14101
3,5,a,14206,14333
3,5,s,14302,14421
3,5,space,14478,14533
3,5,s,14597,14669
3,5,n,14766,14877
3,5,o,14854,14933
3,5,w,14965,15069
3,5,.,15847,15925
3,5,space,16542,16613
3,5,shift,16758,16974
3,5,a,16854,16975
3,5,n,17102,17205
3,5,d,17182,17253
3,5,space,17310,17389
3,5,e,17341,17437
3,5,v,17541,17589
3,5,e,17621,17741
3,5,r,17742,17822
3,5,y,17942,18029
3,5,w,18110,18205
3,5,u,18278,18341
3,5,e,18374,18517
3,5,h,18621,18749
3,5,backspace,19295,19341
3,5,backspace,19494,19565
3,5,backspace,19718,19789
3,5,h,20655,20773
3,5,e,20798,20845
3,5,r,20870,20950
3,5,e,20951,21061
3,5,space,21086,21149
3,5,t,23902,23982
3,5,h,24006,24077
3,5,a,24158,24213
3,5,t,24334,24365
3,5,space,24366,24397
3,5,shift,24566,24773
3,5,m,24749,24797
3,5,a,24861,24990
3,5,r,24966,25045
3,5,y,25046,25117
3,5,space,25263,25341
3,5,w,25373,25469
3,5,e,25566,25645
3,5,n,25685,25773
3,5,t,25797,25877
3,5,comma,27095,27173
3,5,space,27270,27341
3,5,shift,27526,27645
3,5,t,27613,27669
3,5,h,27789,27853
3,5,e,27990,28101
3,5,space,28078,28141
3,5,l,28350,28429
3,5,a,28782,28893
3,5,m,29029,29102
3,5,b,29230,29301
3,5,e,29454,29573
3,5,space,29661,29725
3,5,w,30431,30493
3,5,a,30645,30733
3,5,s,30758,30821
3,5,space,30861,30917
3,5,s,30981,31061
3,5,u,31109,31190
3,5,r,31246,31357
3,5,e,31333,31405
3,5,space,31429,31485
3,5,t,31509,31597
3,5,o,31621,31677
3,5,space,31797,31861
3,5,g,31917,32005
3,5,o,32006,32077
3,5,.,32214,32349
3,5,left,35383,36741
3,5,right,36837,37613
3,5,right,37750,37805
3,5,right,37918,37997
3,5,delete,38430,38501
3,5,left,41078,45061
3,5,right,46086,47197
3,5,left,47310,47373
3,5,right,47550,47677
3,5,delete,48006,48085
3,6,shift,0,223
3,6,h,167,246
3,6,u,383,454
3,6,m,486,550
3,6,p,647,726
3,6,t,750,822
3,6,y,903,982
3,6,space,1119,1198
3,6,shift,2024,2263
3,6,d,2199,2286
3,6,u,2431,2494
3,6,m,2598,2679
3,6,p,2774,2854
3,6,t,2878,2934
3,6,y,3046,3134
3,6,space,3255,3335
3,6,s,3919,4014
3,6,a,4167,4262
3,6,t,4263,4358
3,6,space,4478,4558
3,6,o,4791,4846
3,6,n,5415,5478
3,6,space,5646,5702
3,6,a,5751,5830
3,6,space,5870,5934
3,6,w,6086,6158
3,6,a,6295,6390
3,6,l,6430,6486
3,6,l,6574,6662
3,6,comma,6895,6966
3,6,space,7663,7758
3,6,shift,8000,8351
3,6,h,8263,8352
3,6,u,8495,8566
3,6,m,8590,8654
3,6,p,8774,8855
3,6,t,8894,9006
3,6,space,9038,9110
3,6,backspace,9503,9590
3,6,y,9614,9686
3,6,space,10119,10199
3,6,shift,10359,10798
3,6,d,10695,10774
3,6,u,10951,11014
3,6,m,11110,11182
3,6,p,11279,11366
3,6,t,11414,11518
3,6,y,11494,11590
3,6,space,11654,11734
3,6,h,12799,12870
3,6,a,12903,13038
3,6,s,13006,13086
3,6,backspace,13447,13542
3,6,d,13558,13646
3,6,space,13742,13830
3,6,a,14039,14158
3,6,space,14263,14326
3,6,g,15015,15086
3,6,r,15118,15198
3,6,e,15166,15238
3,6,a,15358,15430
3,6,t,15510,15534
3,6,space,15686,15750
3,6,f,15806,15886
3,6,a,15983,16078
3,6,l,16118,16174
3,6,l,16254,16359
3,6,.,16470,16550
3,6,space,17159,17254
3,6,shift,17584,17798
3,6,a,17743,17822
3,6,l,17958,18038
3,6,l,18110,18182
3,6,space,18303,18366
3,6,t,18342,18414
3,6,h,18479,18566
3,6,e,18543,18614
3,6,space,18663,18726
3,6,k,18878,18942
3,6,i,19039,19150
3,6,n,19230,19310
3,6,g,19358,19430
3,6,',19790,19862
3,6,s,19894,19974
3,6,space,20159,20230
3,6,h,21759,21942
3,6,o,21879,22022
3,6,r,22022,22078
3,6,e,22263,22374
3,6,s,22590,22710
3,6,backspace,23094,23150
3,6,backspace,23230,23342
3,6,s,23343,23446
3,6,e,23422,23486
3,6,s,24086,24183
3,6,space,24287,24358
