date,press,release,identity
2019-11-21,13:41:30.152:,13:41:30.248:,r
2019-11-21,13:41:30.296:,13:41:30.391:,.
2019-11-21,13:41:30.424:,13:41:30.847:,Key.space
2019-11-21,13:41:30.528:,13:41:30.543:,Key.shift
2019-11-21,13:41:30.632:,13:41:30.656:,H
2019-11-21,13:41:30.680:,13:41:30.736:,o
2019-11-21,13:41:30.792:,13:41:30.815:,w
2019-11-21,13:41:30.880:,13:41:31.248:,Key.space
2019-11-21,13:41:30.968:,13:41:30.999:,Key.shift
2019-11-21,13:41:31.032:,13:41:31.145:,I
2019-11-21,13:41:31.120:,13:41:31.144:,Key.space
2019-11-21,13:41:31.168:,13:41:31.199:,w
2019-11-21,13:41:31.248:,13:41:31.447:,o
2019-11-21,13:41:31.328:,13:41:31.423:,n
2019-11-21,13:41:31.376:,13:41:31.399:,d
2019-11-21,13:41:31.544:,13:41:31.607:,e
2019-11-21,13:41:31.680:,13:41:31.831:,r
2019-11-21,13:41:31.760:,13:41:31.783:,Key.space
2019-11-21,13:41:31.904:,13:41:31.935:,w
2019-11-21,13:41:31.960:,13:41:32.063:,h
2019-11-21,13:41:32.064:,13:41:32.192:,a
2019-11-21,13:41:32.312:,13:41:32.431:,t
2019-11-21,13:41:32.336:,13:41:32.376:,Key.space
2019-11-21,13:41:32.496:,13:41:32.871:,y
2019-11-21,13:41:32.552:,13:41:32.591:,o
2019-11-21,13:41:32.624:,13:41:32.647:,u
2019-11-21,13:41:32.688:,13:41:32.728:,Key.space
2019-11-21,13:41:32.776:,13:41:32.807:,a
2019-11-21,13:41:32.976:,13:41:33.031:,r
2019-11-21,13:41:33.112:,13:41:33.192:,e
2019-11-21,13:41:33.297:,13:41:33.559:,Key.shift
2019-11-21,13:41:33.432:,13:41:33.544:,!
2019-11-21,13:41:33.640:,13:41:34.127:,Key.space
2019-11-21,13:41:33.697:,13:41:33.735:,Key.shift
2019-11-21,13:41:33.872:,13:41:33.952:,U
2019-11-21,13:41:34.000:,13:41:34.023:,p
2019-11-21,13:41:34.128:,13:41:34.312:,Key.space
2019-11-21,13:41:34.184:,13:41:34.231:,a
2019-11-21,13:41:34.312:,13:41:34.599:,b
2019-11-21,13:41:34.352:,13:41:34.407:,o
2019-11-21,13:41:34.464:,13:41:34.487:,v
2019-11-21,13:41:34.640:,13:41:34.776:,e
2019-11-21,13:41:34.752:,13:41:34.775:,Key.space
2019-11-21,13:41:34.800:,13:41:35.047:,t
2019-11-21,13:41:34.872:,13:41:34.895:,h
2019-11-21,13:41:34.968:,13:41:34.991:,e
2019-11-21,13:41:35.080:,13:41:35.135:,Key.space
2019-11-21,13:41:35.136:,13:41:35.215:,w
2019-11-21,13:41:35.240:,13:41:35.383:,o
2019-11-21,13:41:35.320:,13:41:35.352:,r
2019-11-21,13:41:35.432:,13:41:35.567:,l
2019-11-21,13:41:35.496:,13:41:35.543:,d
2019-11-21,13:41:35.592:,13:41:35.799:,Key.space
2019-11-21,13:41:35.648:,13:41:35.679:,s
2019-11-21,13:41:35.720:,13:41:35.767:,o
2019-11-21,13:41:35.840:,13:41:35.959:,Key.space
2019-11-21,13:41:35.960:,13:41:36.119:,h
2019-11-21,13:41:36.008:,13:41:36.063:,i
2019-11-21,13:41:36.143:,13:41:36.279:,g
2019-11-21,13:41:36.200:,13:41:36.223:,h
2019-11-21,13:41:36.664:,13:41:36.792:,.
2019-11-21,13:41:36.928:,13:41:37.031:,Key.space
2019-11-21,13:41:37.080:,13:41:37.311:,Key.shift
2019-11-21,13:41:37.176:,13:41:37.287:,L
2019-11-21,13:41:37.392:,13:41:37.488:,i
2019-11-21,13:41:37.552:,13:41:37.687:,k
2019-11-21,13:41:37.616:,13:41:37.639:,e
2019-11-21,13:41:37.688:,13:41:37.760:,Key.space
2019-11-21,13:41:37.808:,13:41:37.863:,a
2019-11-21,13:41:37.960:,13:41:38.175:,d
2019-11-21,13:41:38.056:,13:41:38.079:,i
2019-11-21,13:41:38.240:,13:41:38.319:,a
2019-11-21,13:41:38.456:,13:41:38.527:,Key.backspace
2019-11-21,13:41:38.640:,13:41:38.737:,Key.backspace
2019-11-21,13:41:38.776:,13:41:38.879:,Key.backspace
2019-11-21,13:41:38.904:,13:41:39.031:,Key.space
2019-11-21,13:41:38.968:,13:41:38.999:,d
2019-11-21,13:41:39.064:,13:41:39.143:,i
2019-11-21,13:41:39.168:,13:41:39.311:,a
2019-11-21,13:41:39.216:,13:41:39.239:,m
2019-11-21,13:41:39.344:,13:41:39.575:,o
2019-11-21,13:41:39.424:,13:41:39.527:,n
2019-11-21,13:41:39.472:,13:41:39.495:,d
2019-11-21,13:41:39.600:,13:41:39.679:,Key.space
2019-11-21,13:41:39.680:,13:41:39.807:,i
2019-11-21,13:41:39.712:,13:41:39.759:,n
2019-11-21,13:41:39.808:,13:41:40.007:,Key.space
2019-11-21,13:41:39.856:,13:41:39.879:,t
2019-11-21,13:41:39.912:,13:41:39.935:,h
2019-11-21,13:41:40.040:,13:41:40.095:,e
2019-11-21,13:41:40.144:,13:41:40.383:,Key.space
2019-11-21,13:41:40.224:,13:41:40.271:,s
2019-11-21,13:41:40.304:,13:41:40.327:,k
2019-11-21,13:41:40.456:,13:41:40.536:,y
2019-11-21,13:41:40.960:,13:41:41.023:,.
2019-11-21,13:41:41.873:,13:41:41.976:,Key.backspace
2019-11-21,13:41:42.064:,13:41:42.135:,.
